Type,Size,Density,Iterations,Seed,STD,Time
dense,160,0.6,100,0,5.35E-14,7
sparse,160,0.6,100,0,5.35E-14,6
dense,160,0.6,100,1,3.78E-14,9
sparse,160,0.6,100,1,3.78E-14,8
dense,160,0.6,100,2,3.83E-14,8
sparse,160,0.6,100,2,3.83E-14,7
dense,160,0.6,100,3,4.55E-14,10
sparse,160,0.6,100,3,4.55E-14,9
dense,160,0.6,100,4,3.82E-14,13
sparse,160,0.6,100,4,3.82E-14,6
dense,160,0.6,100,5,4.99E-14,8
sparse,160,0.6,100,5,4.99E-14,6
dense,160,0.6,100,6,4.56E-14,9
sparse,160,0.6,100,6,4.56E-14,7
dense,160,0.6,100,7,5.16E-14,9
sparse,160,0.6,100,7,5.16E-14,7
dense,160,0.6,100,8,3.73E-14,8
sparse,160,0.6,100,8,3.73E-14,6
dense,160,0.6,100,9,4.35E-14,8
sparse,160,0.6,100,9,4.35E-14,7
dense,320,0.6,100,0,7.11E-14,28
sparse,320,0.6,100,0,7.11E-14,23
dense,320,0.6,100,1,6.69E-14,30
sparse,320,0.6,100,1,6.69E-14,23
dense,320,0.6,100,2,6.33E-14,29
sparse,320,0.6,100,2,6.33E-14,22
dense,320,0.6,100,3,6.19E-14,30
sparse,320,0.6,100,3,6.19E-14,24
dense,320,0.6,100,4,5.48E-14,28
sparse,320,0.6,100,4,5.48E-14,23
dense,320,0.6,100,5,8.13E-14,31
sparse,320,0.6,100,5,8.13E-14,24
dense,320,0.6,100,6,7.66E-14,30
sparse,320,0.6,100,6,7.66E-14,23
dense,320,0.6,100,7,6.99E-14,29
sparse,320,0.6,100,7,6.99E-14,22
dense,320,0.6,100,8,6.17E-14,30
sparse,320,0.6,100,8,6.17E-14,23
dense,320,0.6,100,9,5.18E-14,38
sparse,320,0.6,100,9,5.18E-14,27
dense,640,0.6,100,0,1.01E-13,139
sparse,640,0.6,100,0,1.01E-13,144
dense,640,0.6,100,1,8.47E-14,152
sparse,640,0.6,100,1,8.47E-14,109
dense,640,0.6,100,2,8.67E-14,113
sparse,640,0.6,100,2,8.67E-14,100
dense,640,0.6,100,3,8.98E-14,113
sparse,640,0.6,100,3,8.98E-14,96
dense,640,0.6,100,4,8.07E-14,111
sparse,640,0.6,100,4,8.07E-14,89
dense,640,0.6,100,5,9.20E-14,118
sparse,640,0.6,100,5,9.20E-14,90
dense,640,0.6,100,6,9.08E-14,109
sparse,640,0.6,100,6,9.08E-14,89
dense,640,0.6,100,7,9.12E-14,119
sparse,640,0.6,100,7,9.12E-14,90
dense,640,0.6,100,8,8.82E-14,110
sparse,640,0.6,100,8,8.82E-14,93
dense,640,0.6,100,9,8.65E-14,115
sparse,640,0.6,100,9,8.65E-14,91
dense,1280,0.6,100,0,1.46E-13,442
sparse,1280,0.6,100,0,1.46E-13,357
dense,1280,0.6,100,1,1.26E-13,455
sparse,1280,0.6,100,1,1.26E-13,345
dense,1280,0.6,100,2,1.27E-13,460
sparse,1280,0.6,100,2,1.27E-13,362
dense,1280,0.6,100,3,1.25E-13,468
sparse,1280,0.6,100,3,1.25E-13,367
dense,1280,0.6,100,4,1.19E-13,445
sparse,1280,0.6,100,4,1.19E-13,351
dense,1280,0.6,100,5,1.34E-13,443
sparse,1280,0.6,100,5,1.34E-13,349
dense,1280,0.6,100,6,1.33E-13,458
sparse,1280,0.6,100,6,1.33E-13,384
dense,1280,0.6,100,7,1.33E-13,440
sparse,1280,0.6,100,7,1.33E-13,342
dense,1280,0.6,100,8,1.33E-13,463
sparse,1280,0.6,100,8,1.33E-13,352
dense,1280,0.6,100,9,1.27E-13,452
sparse,1280,0.6,100,9,1.27E-13,347
dense,2560,0.6,100,0,1.76E-13,1759
sparse,2560,0.6,100,0,1.76E-13,1421
dense,2560,0.6,100,1,1.82E-13,1786
sparse,2560,0.6,100,1,1.82E-13,1411
dense,2560,0.6,100,2,1.67E-13,1757
sparse,2560,0.6,100,2,1.67E-13,1414
dense,2560,0.6,100,3,1.67E-13,1785
sparse,2560,0.6,100,3,1.67E-13,1505
dense,2560,0.6,100,4,1.73E-13,1940
sparse,2560,0.6,100,4,1.73E-13,1545
dense,2560,0.6,100,5,1.72E-13,1939
sparse,2560,0.6,100,5,1.72E-13,1469
dense,2560,0.6,100,6,1.76E-13,2297
sparse,2560,0.6,100,6,1.76E-13,1434
dense,2560,0.6,100,7,1.75E-13,1823
sparse,2560,0.6,100,7,1.75E-13,1407
dense,2560,0.6,100,8,1.75E-13,2212
sparse,2560,0.6,100,8,1.75E-13,1641
dense,2560,0.6,100,9,1.71E-13,1827
sparse,2560,0.6,100,9,1.71E-13,1475
dense,5120,0.6,100,0,2.41E-13,7266
sparse,5120,0.6,100,0,2.41E-13,5884
dense,5120,0.6,100,1,2.53E-13,7320
sparse,5120,0.6,100,1,2.53E-13,5936
dense,5120,0.6,100,2,2.55E-13,7546
sparse,5120,0.6,100,2,2.55E-13,5744
dense,5120,0.6,100,3,2.60E-13,7639
sparse,5120,0.6,100,3,2.60E-13,5745
dense,5120,0.6,100,4,2.42E-13,7219
sparse,5120,0.6,100,4,2.42E-13,5799
dense,5120,0.6,100,5,2.52E-13,7207
sparse,5120,0.6,100,5,2.52E-13,5663
dense,5120,0.6,100,6,2.51E-13,7141
sparse,5120,0.6,100,6,2.51E-13,7258
dense,5120,0.6,100,7,2.42E-13,7453
sparse,5120,0.6,100,7,2.42E-13,6247
dense,5120,0.6,100,8,2.54E-13,8198
sparse,5120,0.6,100,8,2.54E-13,7147
dense,5120,0.6,100,9,2.75E-13,7194
sparse,5120,0.6,100,9,2.75E-13,5914
dense,160,0.7,100,0,4.68E-14,9
sparse,160,0.7,100,0,4.68E-14,7
dense,160,0.7,100,1,5.02E-14,8
sparse,160,0.7,100,1,5.02E-14,8
dense,160,0.7,100,2,4.27E-14,7
sparse,160,0.7,100,2,4.27E-14,7
dense,160,0.7,100,3,5.09E-14,8
sparse,160,0.7,100,3,5.09E-14,7
dense,160,0.7,100,4,4.54E-14,7
sparse,160,0.7,100,4,4.54E-14,7
dense,160,0.7,100,5,5.55E-14,7
sparse,160,0.7,100,5,5.55E-14,7
dense,160,0.7,100,6,5.05E-14,7
sparse,160,0.7,100,6,5.05E-14,7
dense,160,0.7,100,7,4.88E-14,7
sparse,160,0.7,100,7,4.88E-14,7
dense,160,0.7,100,8,4.44E-14,8
sparse,160,0.7,100,8,4.44E-14,11
dense,160,0.7,100,9,4.33E-14,8
sparse,160,0.7,100,9,4.33E-14,10
dense,320,0.7,100,0,6.95E-14,27
sparse,320,0.7,100,0,6.95E-14,27
dense,320,0.7,100,1,7.19E-14,31
sparse,320,0.7,100,1,7.19E-14,29
dense,320,0.7,100,2,6.19E-14,32
sparse,320,0.7,100,2,6.19E-14,29
dense,320,0.7,100,3,7.08E-14,34
sparse,320,0.7,100,3,7.08E-14,29
dense,320,0.7,100,4,6.53E-14,30
sparse,320,0.7,100,4,6.53E-14,29
dense,320,0.7,100,5,8.76E-14,30
sparse,320,0.7,100,5,8.76E-14,27
dense,320,0.7,100,6,6.03E-14,30
sparse,320,0.7,100,6,6.03E-14,27
dense,320,0.7,100,7,6.70E-14,32
sparse,320,0.7,100,7,6.70E-14,29
dense,320,0.7,100,8,6.81E-14,34
sparse,320,0.7,100,8,6.81E-14,29
dense,320,0.7,100,9,6.34E-14,29
sparse,320,0.7,100,9,6.34E-14,30
dense,640,0.7,100,0,8.77E-14,114
sparse,640,0.7,100,0,8.77E-14,104
dense,640,0.7,100,1,9.15E-14,123
sparse,640,0.7,100,1,9.15E-14,106
dense,640,0.7,100,2,8.46E-14,111
sparse,640,0.7,100,2,8.46E-14,103
dense,640,0.7,100,3,8.98E-14,113
sparse,640,0.7,100,3,8.98E-14,103
dense,640,0.7,100,4,8.67E-14,109
sparse,640,0.7,100,4,8.67E-14,102
dense,640,0.7,100,5,8.18E-14,112
sparse,640,0.7,100,5,8.18E-14,102
dense,640,0.7,100,6,9.42E-14,111
sparse,640,0.7,100,6,9.42E-14,117
dense,640,0.7,100,7,9.70E-14,119
sparse,640,0.7,100,7,9.70E-14,112
dense,640,0.7,100,8,9.36E-14,113
sparse,640,0.7,100,8,9.36E-14,107
dense,640,0.7,100,9,8.77E-14,121
sparse,640,0.7,100,9,8.77E-14,106
dense,1280,0.7,100,0,1.49E-13,465
sparse,1280,0.7,100,0,1.49E-13,420
dense,1280,0.7,100,1,1.28E-13,545
sparse,1280,0.7,100,1,1.28E-13,483
dense,1280,0.7,100,2,1.25E-13,474
sparse,1280,0.7,100,2,1.25E-13,413
dense,1280,0.7,100,3,1.23E-13,478
sparse,1280,0.7,100,3,1.23E-13,413
dense,1280,0.7,100,4,1.24E-13,440
sparse,1280,0.7,100,4,1.24E-13,403
dense,1280,0.7,100,5,1.32E-13,438
sparse,1280,0.7,100,5,1.32E-13,402
dense,1280,0.7,100,6,1.29E-13,435
sparse,1280,0.7,100,6,1.29E-13,408
dense,1280,0.7,100,7,1.35E-13,472
sparse,1280,0.7,100,7,1.35E-13,426
dense,1280,0.7,100,8,1.33E-13,438
sparse,1280,0.7,100,8,1.33E-13,414
dense,1280,0.7,100,9,1.35E-13,437
sparse,1280,0.7,100,9,1.35E-13,451
dense,2560,0.7,100,0,1.92E-13,1764
sparse,2560,0.7,100,0,1.92E-13,1645
dense,2560,0.7,100,1,1.82E-13,1756
sparse,2560,0.7,100,1,1.82E-13,1611
dense,2560,0.7,100,2,1.80E-13,1915
sparse,2560,0.7,100,2,1.80E-13,1831
dense,2560,0.7,100,3,1.70E-13,1765
sparse,2560,0.7,100,3,1.70E-13,1662
dense,2560,0.7,100,4,1.85E-13,1914
sparse,2560,0.7,100,4,1.85E-13,1666
dense,2560,0.7,100,5,1.84E-13,1763
sparse,2560,0.7,100,5,1.84E-13,1779
dense,2560,0.7,100,6,1.73E-13,1851
sparse,2560,0.7,100,6,1.73E-13,1706
dense,2560,0.7,100,7,1.88E-13,1946
sparse,2560,0.7,100,7,1.88E-13,1680
dense,2560,0.7,100,8,1.95E-13,1802
sparse,2560,0.7,100,8,1.95E-13,1777
dense,2560,0.7,100,9,1.79E-13,1781
sparse,2560,0.7,100,9,1.79E-13,1654
dense,5120,0.7,100,0,2.65E-13,7376
sparse,5120,0.7,100,0,2.65E-13,6981
dense,5120,0.7,100,1,2.62E-13,8536
sparse,5120,0.7,100,1,2.62E-13,7282
dense,5120,0.7,100,2,2.54E-13,7460
sparse,5120,0.7,100,2,2.54E-13,7791
dense,5120,0.7,100,3,2.61E-13,7685
sparse,5120,0.7,100,3,2.61E-13,6734
dense,5120,0.7,100,4,2.47E-13,7410
sparse,5120,0.7,100,4,2.47E-13,7901
dense,5120,0.7,100,5,2.68E-13,7400
sparse,5120,0.7,100,5,2.68E-13,6823
dense,5120,0.7,100,6,2.67E-13,7285
sparse,5120,0.7,100,6,2.67E-13,7753
dense,5120,0.7,100,7,2.46E-13,7394
sparse,5120,0.7,100,7,2.46E-13,6911
dense,5120,0.7,100,8,2.60E-13,8202
sparse,5120,0.7,100,8,2.60E-13,6427
dense,5120,0.7,100,9,2.78E-13,7999
sparse,5120,0.7,100,9,2.78E-13,6644
dense,160,0.8,100,0,4.38E-14,7
sparse,160,0.8,100,0,4.38E-14,12
dense,160,0.8,100,1,5.10E-14,8
sparse,160,0.8,100,1,5.10E-14,8
dense,160,0.8,100,2,4.71E-14,10
sparse,160,0.8,100,2,4.71E-14,8
dense,160,0.8,100,3,4.14E-14,10
sparse,160,0.8,100,3,4.14E-14,8
dense,160,0.8,100,4,4.34E-14,8
sparse,160,0.8,100,4,4.34E-14,9
dense,160,0.8,100,5,5.05E-14,7
sparse,160,0.8,100,5,5.05E-14,9
dense,160,0.8,100,6,4.04E-14,7
sparse,160,0.8,100,6,4.04E-14,9
dense,160,0.8,100,7,4.65E-14,9
sparse,160,0.8,100,7,4.65E-14,8
dense,160,0.8,100,8,4.94E-14,8
sparse,160,0.8,100,8,4.94E-14,8
dense,160,0.8,100,9,4.35E-14,7
sparse,160,0.8,100,9,4.35E-14,8
dense,320,0.8,100,0,6.47E-14,33
sparse,320,0.8,100,0,6.47E-14,33
dense,320,0.8,100,1,7.44E-14,30
sparse,320,0.8,100,1,7.44E-14,31
dense,320,0.8,100,2,5.96E-14,35
sparse,320,0.8,100,2,5.96E-14,33
dense,320,0.8,100,3,6.10E-14,27
sparse,320,0.8,100,3,6.10E-14,31
dense,320,0.8,100,4,5.53E-14,31
sparse,320,0.8,100,4,5.53E-14,32
dense,320,0.8,100,5,6.89E-14,30
sparse,320,0.8,100,5,6.89E-14,31
dense,320,0.8,100,6,6.72E-14,29
sparse,320,0.8,100,6,6.72E-14,30
dense,320,0.8,100,7,6.78E-14,28
sparse,320,0.8,100,7,6.78E-14,30
dense,320,0.8,100,8,6.47E-14,29
sparse,320,0.8,100,8,6.47E-14,32
dense,320,0.8,100,9,5.72E-14,29
sparse,320,0.8,100,9,5.72E-14,30
dense,640,0.8,100,0,9.37E-14,112
sparse,640,0.8,100,0,9.37E-14,118
dense,640,0.8,100,1,9.02E-14,119
sparse,640,0.8,100,1,9.02E-14,134
dense,640,0.8,100,2,9.17E-14,112
sparse,640,0.8,100,2,9.17E-14,122
dense,640,0.8,100,3,9.46E-14,110
sparse,640,0.8,100,3,9.46E-14,117
dense,640,0.8,100,4,9.18E-14,115
sparse,640,0.8,100,4,9.18E-14,116
dense,640,0.8,100,5,9.32E-14,113
sparse,640,0.8,100,5,9.32E-14,114
dense,640,0.8,100,6,8.98E-14,114
sparse,640,0.8,100,6,8.98E-14,118
dense,640,0.8,100,7,9.67E-14,117
sparse,640,0.8,100,7,9.67E-14,121
dense,640,0.8,100,8,8.15E-14,115
sparse,640,0.8,100,8,8.15E-14,116
dense,640,0.8,100,9,9.81E-14,112
sparse,640,0.8,100,9,9.81E-14,118
dense,1280,0.8,100,0,1.38E-13,440
sparse,1280,0.8,100,0,1.38E-13,459
dense,1280,0.8,100,1,1.30E-13,465
sparse,1280,0.8,100,1,1.30E-13,495
dense,1280,0.8,100,2,1.20E-13,437
sparse,1280,0.8,100,2,1.20E-13,460
dense,1280,0.8,100,3,1.23E-13,437
sparse,1280,0.8,100,3,1.23E-13,469
dense,1280,0.8,100,4,1.28E-13,435
sparse,1280,0.8,100,4,1.28E-13,459
dense,1280,0.8,100,5,1.28E-13,436
sparse,1280,0.8,100,5,1.28E-13,465
dense,1280,0.8,100,6,1.24E-13,447
sparse,1280,0.8,100,6,1.24E-13,467
dense,1280,0.8,100,7,1.27E-13,437
sparse,1280,0.8,100,7,1.27E-13,460
dense,1280,0.8,100,8,1.21E-13,441
sparse,1280,0.8,100,8,1.21E-13,464
dense,1280,0.8,100,9,1.25E-13,435
sparse,1280,0.8,100,9,1.25E-13,556
dense,2560,0.8,100,0,1.77E-13,1757
sparse,2560,0.8,100,0,1.77E-13,1857
dense,2560,0.8,100,1,1.87E-13,1740
sparse,2560,0.8,100,1,1.87E-13,1993
dense,2560,0.8,100,2,1.78E-13,1747
sparse,2560,0.8,100,2,1.78E-13,1865
dense,2560,0.8,100,3,1.69E-13,1750
sparse,2560,0.8,100,3,1.69E-13,1859
dense,2560,0.8,100,4,1.87E-13,1749
sparse,2560,0.8,100,4,1.87E-13,1851
dense,2560,0.8,100,5,1.81E-13,1766
sparse,2560,0.8,100,5,1.81E-13,1897
dense,2560,0.8,100,6,1.66E-13,1738
sparse,2560,0.8,100,6,1.66E-13,1865
dense,2560,0.8,100,7,1.83E-13,1755
sparse,2560,0.8,100,7,1.83E-13,1874
dense,2560,0.8,100,8,1.73E-13,1736
sparse,2560,0.8,100,8,1.73E-13,1865
dense,2560,0.8,100,9,1.68E-13,1780
sparse,2560,0.8,100,9,1.68E-13,1874
dense,5120,0.8,100,0,2.44E-13,7369
sparse,5120,0.8,100,0,2.44E-13,8364
dense,5120,0.8,100,1,2.68E-13,7225
sparse,5120,0.8,100,1,2.68E-13,8602
dense,5120,0.8,100,2,2.45E-13,7927
sparse,5120,0.8,100,2,2.45E-13,8392
dense,5120,0.8,100,3,2.48E-13,7358
sparse,5120,0.8,100,3,2.48E-13,7970
dense,5120,0.8,100,4,2.54E-13,7242
sparse,5120,0.8,100,4,2.54E-13,8069
dense,5120,0.8,100,5,2.73E-13,7144
sparse,5120,0.8,100,5,2.73E-13,7506
dense,5120,0.8,100,6,2.45E-13,7152
sparse,5120,0.8,100,6,2.45E-13,7628
dense,5120,0.8,100,7,2.39E-13,7436
sparse,5120,0.8,100,7,2.39E-13,8270
dense,5120,0.8,100,8,2.59E-13,7504
sparse,5120,0.8,100,8,2.59E-13,7648
dense,5120,0.8,100,9,2.85E-13,7253
sparse,5120,0.8,100,9,2.85E-13,7490
dense,160,0.9,100,0,4.03E-14,8
sparse,160,0.9,100,0,4.03E-14,9
dense,160,0.9,100,1,4.87E-14,8
sparse,160,0.9,100,1,4.87E-14,9
dense,160,0.9,100,2,4.61E-14,7
sparse,160,0.9,100,2,4.61E-14,11
dense,160,0.9,100,3,4.03E-14,7
sparse,160,0.9,100,3,4.03E-14,9
dense,160,0.9,100,4,4.89E-14,7
sparse,160,0.9,100,4,4.89E-14,9
dense,160,0.9,100,5,5.22E-14,8
sparse,160,0.9,100,5,5.22E-14,14
dense,160,0.9,100,6,3.93E-14,8
sparse,160,0.9,100,6,3.93E-14,9
